site_id,hour,n_rows,capacity_MW,mae_MW,rmse_MW,nrmse_pct,bias_MW,pred_actual_ratio
S002,6,122,3.3,0.3568,0.5903,17.888,-0.3568,0.0
S002,7,122,3.3,0.398,0.594,18.0001,-0.398,0.0053
S002,8,122,3.3,0.4503,0.6037,18.2933,-0.436,0.2133
S002,9,122,3.3,0.3864,0.4867,14.7488,-0.2989,0.5971
S002,10,122,3.3,0.3332,0.4142,12.5506,-0.2118,0.7648
S002,11,122,3.3,0.3729,0.5188,15.7226,-0.2699,0.7395
S002,12,122,3.3,0.4369,0.583,17.6675,-0.334,0.6923
S002,13,122,3.3,0.3731,0.4908,14.8733,-0.2726,0.7246
S002,14,122,3.3,0.3258,0.4246,12.8653,-0.2712,0.6908
S002,15,122,3.3,0.3585,0.4835,14.6511,-0.3351,0.5233
S002,16,122,3.3,0.409,0.5816,17.6248,-0.3958,0.1904
S002,17,122,3.3,0.3517,0.5756,17.4432,-0.3517,0.0177
S002,18,122,3.3,0.187,0.3864,11.7097,-0.187,0.0
S002,19,122,3.3,0.187,0.3864,11.7097,-0.187,0.0
S003,6,122,4.1667,0.2145,0.2145,5.148,0.2145,
S003,7,122,4.1667,0.2172,0.2192,5.2602,0.2172,
S003,8,122,4.1667,0.4045,0.4734,11.3604,0.4045,
S003,9,122,4.1667,0.7684,0.8415,20.196,0.7684,
S003,10,122,4.1667,1.0301,1.1114,26.6746,1.0301,
S003,11,122,4.1667,1.1909,1.2835,30.8038,1.1909,
S003,12,122,4.1667,1.261,1.3541,32.4992,1.261,
S003,13,122,4.1667,1.2089,1.2911,30.9868,1.2089,
S003,14,122,4.1667,1.0221,1.0933,26.2398,1.0221,
S003,15,122,4.1667,0.8036,0.8685,20.845,0.8036,
S003,16,122,4.1667,0.5446,0.5904,14.1697,0.5446,
S003,17,122,4.1667,0.2704,0.2999,7.1979,0.2704,
S003,18,122,4.1667,0.2167,0.2174,5.2185,0.2167,
S003,19,122,4.1667,0.2145,0.2145,5.148,0.2145,
S004,6,122,3.97,0.0012,0.0073,0.1839,-0.0012,0.0
S004,7,122,3.97,0.0794,0.1564,3.9394,-0.0794,0.0507
S004,8,122,3.97,0.2271,0.2858,7.2,-0.1914,0.5081
S004,9,122,3.97,0.2453,0.3396,8.5549,-0.1122,0.8542
S004,10,122,3.97,0.3108,0.4222,10.6353,-0.0297,0.9715
S004,11,122,3.97,0.329,0.4314,10.8675,-0.0563,0.9549
S004,12,122,3.97,0.3956,0.5364,13.5124,-0.0978,0.9266
S004,13,122,3.97,0.3578,0.5048,12.7162,-0.0278,0.9771
S004,14,122,3.97,0.3013,0.4407,11.1009,-0.0389,0.96
S004,15,122,3.97,0.2261,0.3303,8.32,-0.0821,0.8762
S004,16,122,3.97,0.1322,0.1894,4.7709,-0.0772,0.7204
S004,17,122,3.97,0.04,0.1183,2.9804,-0.0362,0.3433
S004,18,122,3.97,0.0013,0.0093,0.2348,-0.0013,0.0
S004,19,122,3.97,0.0,0.0,0.0,0.0,
S006,6,122,5.0,0.0,0.0,0.0,0.0,
S006,7,122,5.0,0.0099,0.0368,0.7361,-0.0099,0.1344
S006,8,122,5.0,0.1118,0.1653,3.3056,0.0175,1.1414
S006,9,122,5.0,0.3062,0.3798,7.5955,0.2463,1.8361
S006,10,122,5.0,0.4698,0.548,10.96,0.4276,1.9553
S006,11,122,5.0,0.5323,0.6182,12.3646,0.4456,1.7756
S006,12,122,5.0,0.5216,0.5963,11.9253,0.4163,1.6923
S006,13,122,5.0,0.465,0.5488,10.9757,0.3836,1.6561
S006,14,122,5.0,0.41,0.4762,9.5239,0.3018,1.6229
S006,15,122,5.0,0.2173,0.269,5.3797,0.149,1.452
S006,16,122,5.0,0.1017,0.1468,2.9354,-0.032,0.8035
S006,17,122,5.0,0.0328,0.0775,1.5498,-0.0182,0.318
S006,18,122,5.0,0.0,0.0,0.0,0.0,
S006,19,122,5.0,0.0,0.0,0.0,0.0,
S007,6,122,22.0,0.0231,0.0788,0.3582,-0.0231,0.0
S007,7,122,22.0,0.7349,1.2924,5.8746,-0.7148,0.071
S007,8,122,22.0,2.0468,2.4773,11.2604,-1.2617,0.6368
S007,9,122,22.0,1.9684,2.6642,12.1099,0.1175,1.0172
S007,10,122,22.0,2.1958,2.9337,13.3349,0.6542,1.074
S007,11,122,22.0,2.4851,3.3414,15.1884,0.0632,1.006
S007,12,122,22.0,2.2452,3.0214,13.7337,0.1863,1.0178
S007,13,122,22.0,2.6508,3.3944,15.4292,0.4319,1.0471
S007,14,122,22.0,1.7856,2.412,10.9635,-0.1586,0.9793
S007,15,122,22.0,1.2992,1.8551,8.4324,-0.2547,0.9494
S007,16,122,22.0,0.6239,0.8807,4.0031,-0.1233,0.9383
S007,17,122,22.0,0.1626,0.3279,1.4905,-0.1113,0.6766
S007,18,122,22.0,0.0193,0.0716,0.3254,-0.0193,0.0
S007,19,122,22.0,0.0,0.0,0.0,0.0,
S008,6,122,3.172,0.1305,0.1318,4.1539,0.1303,21.9118
S008,7,122,3.172,0.1159,0.1531,4.8281,0.0115,1.0898
S008,8,122,3.172,0.1935,0.2541,8.0109,-0.1025,0.7839
S008,9,122,3.172,0.2355,0.3321,10.4712,-0.059,0.9341
S008,10,122,3.172,0.3193,0.4562,14.3806,-0.097,0.9204
S008,11,122,3.172,0.3903,0.5146,16.2221,-0.1881,0.867
S008,12,122,3.172,0.3783,0.4964,15.6506,-0.1539,0.8926
S008,13,122,3.172,0.3855,0.5475,17.2614,-0.1239,0.9083
S008,14,122,3.172,0.2739,0.3955,12.4675,-0.0574,0.9468
S008,15,122,3.172,0.2165,0.3134,9.879,0.0155,1.0214
S008,16,122,3.172,0.1613,0.2267,7.1476,0.0399,1.11
S008,17,122,3.172,0.1136,0.1219,3.8444,0.0999,2.3407
S008,18,122,3.172,0.1311,0.1323,4.1707,0.1311,23.2154
S008,19,122,3.172,0.1365,0.1365,4.3033,0.1365,
S009,6,122,5.25,0.3779,0.3795,7.2285,0.3779,32.1486
S009,7,122,5.25,0.2924,0.3182,6.0604,0.2257,2.3731
S009,8,122,5.25,0.3622,0.549,10.4573,-0.1996,0.6615
S009,9,122,5.25,0.8116,1.0769,20.5131,-0.7533,0.3411
S009,10,122,5.25,1.1507,1.4198,27.0443,-1.1115,0.2597
S009,11,122,5.25,1.4156,1.6968,32.3203,-1.3793,0.2204
S009,12,122,5.25,1.5889,1.881,35.8292,-1.567,0.1993
S009,13,122,5.25,1.3139,1.5872,30.233,-1.2912,0.232
S009,14,122,5.25,1.1039,1.3923,26.5197,-1.0739,0.2664
S009,15,122,5.25,0.5955,0.8286,15.7833,-0.5476,0.4159
S009,16,122,5.25,0.2875,0.4244,8.0843,-0.0725,0.8432
S009,17,122,5.25,0.3211,0.3376,6.431,0.2741,3.3649
S009,18,122,5.25,0.3761,0.3783,7.205,0.3761,27.9882
S009,19,122,5.25,0.3852,0.3863,7.3578,0.3852,80.6441
S010,6,122,2.0,0.0739,0.0743,3.7175,0.0739,14.8652
S010,7,122,2.0,0.0612,0.0703,3.515,0.0343,1.7044
S010,8,122,2.0,0.0883,0.123,6.151,0.0223,1.117
S010,9,122,2.0,0.1379,0.1817,9.0853,0.0922,1.2506
S010,10,122,2.0,0.1601,0.2151,10.7526,0.0965,1.1829
S010,11,122,2.0,0.1564,0.2016,10.0824,0.0744,1.1179
S010,12,122,2.0,0.1672,0.2093,10.4647,0.0761,1.1167
S010,13,122,2.0,0.1649,0.2173,10.863,0.0707,1.1138
S010,14,122,2.0,0.1564,0.1992,9.9614,0.052,1.1001
S010,15,122,2.0,0.1137,0.1371,6.8534,0.0541,1.1539
S010,16,122,2.0,0.0833,0.0954,4.7718,0.0585,1.3459
S010,17,122,2.0,0.0652,0.0702,3.5081,0.0623,2.5392
S010,18,122,2.0,0.0729,0.0736,3.6776,0.0729,11.4633
S010,19,122,2.0,0.0758,0.076,3.7993,0.0758,23.5668
S011,6,122,2.323,0.06,0.06,2.5828,0.06,183.915
S011,7,122,2.323,0.051,0.0621,2.6728,0.0117,1.2315
S011,8,122,2.323,0.0906,0.1139,4.9044,-0.0382,0.8292
S011,9,122,2.323,0.1072,0.1616,6.9551,-0.0116,0.9724
S011,10,122,2.323,0.1616,0.2406,10.3554,0.0148,1.0252
S011,11,122,2.323,0.1861,0.2694,11.595,0.0346,1.0507
S011,12,122,2.323,0.2019,0.2921,12.5763,0.0233,1.0318
S011,13,122,2.323,0.1933,0.2593,11.1613,0.0923,1.1433
S011,14,122,2.323,0.2052,0.2772,11.9328,0.0437,1.0754
S011,15,122,2.323,0.1627,0.1993,8.5813,0.1028,1.2822
S011,16,122,2.323,0.138,0.1626,7.0005,0.0881,1.4465
S011,17,122,2.323,0.0638,0.0758,3.2641,0.0454,1.8469
S011,18,122,2.323,0.0554,0.058,2.4975,0.0501,5.9327
S011,19,122,2.323,0.061,0.0618,2.6589,0.0582,28.2946
S012,6,122,17.55,0.1258,0.1611,0.9177,-0.1258,0.0
S012,7,122,17.55,0.3236,0.4873,2.7764,-0.3236,0.0382
S012,8,122,17.55,0.8467,1.2416,7.0745,0.3093,1.401
S012,9,122,17.55,2.7408,3.3068,18.842,2.3128,2.8972
S012,10,122,17.55,4.0033,4.8359,27.5551,3.6542,3.4335
S012,11,122,17.55,4.5954,5.4864,31.2613,4.2342,3.5972
S012,12,122,17.55,4.6585,5.4264,30.9197,3.9767,3.0899
S012,13,122,17.55,4.3412,5.1161,29.1515,3.839,3.2413
S012,14,122,17.55,3.7313,4.3913,25.0214,3.2406,3.3199
S012,15,122,17.55,2.3345,2.8173,16.0528,1.9606,2.8955
S012,16,122,17.55,0.8097,1.0128,5.7711,0.5095,1.7719
S012,17,122,17.55,0.2354,0.331,1.886,-0.1963,0.4375
S012,18,122,17.55,0.129,0.1637,0.9327,-0.1253,0.0378
S012,19,122,17.55,0.1205,0.1591,0.9064,-0.1205,0.0
S014,6,122,5.1,0.0046,0.0154,0.3013,-0.0046,0.0
S014,7,122,5.1,0.1161,0.1798,3.5258,-0.1161,0.0226
S014,8,122,5.1,0.2603,0.3327,6.5233,-0.2191,0.5487
S014,9,122,5.1,0.2729,0.3715,7.2845,-0.0049,0.9942
S014,10,122,5.1,0.4267,0.5761,11.2963,0.0227,1.0183
S014,11,122,5.1,0.4833,0.625,12.2553,-0.0187,0.9867
S014,12,122,5.1,0.4918,0.6651,13.0419,-0.0936,0.9375
S014,13,122,5.1,0.4663,0.6226,12.2081,0.0008,1.0006
S014,14,122,5.1,0.4771,0.6278,12.3096,-0.041,0.9636
S014,15,122,5.1,0.2489,0.4005,7.8531,-0.1114,0.8539
S014,16,122,5.1,0.1643,0.2385,4.6759,-0.1373,0.6067
S014,17,122,5.1,0.0611,0.1244,2.4388,-0.0609,0.2399
S014,18,122,5.1,0.0052,0.0185,0.3629,-0.0052,0.0
S014,19,122,5.1,0.0,0.0,0.0,0.0,
S016,6,122,8.5,0.0,0.0,0.0,0.0,
S016,7,122,8.5,0.1625,0.3419,4.0228,-0.1614,0.0276
S016,8,122,8.5,0.4597,0.6361,7.4834,-0.3685,0.5596
S016,9,122,8.5,0.4826,0.7749,9.1163,-0.0766,0.9525
S016,10,122,8.5,0.6783,0.9222,10.8495,0.0715,1.0329
S016,11,122,8.5,0.7209,0.9562,11.2499,-0.005,0.998
S016,12,122,8.5,0.7041,0.9532,11.2137,-0.1271,0.9528
S016,13,122,8.5,0.6362,0.8092,9.5205,0.0259,1.0109
S016,14,122,8.5,0.7972,1.0854,12.7689,-0.1441,0.9317
S016,15,122,8.5,0.3668,0.5763,6.7803,-0.0922,0.9273
S016,16,122,8.5,0.2704,0.453,5.3298,-0.1596,0.7157
S016,17,122,8.5,0.0696,0.2098,2.4681,-0.0619,0.3712
S016,18,122,8.5,0.0,0.0,0.0,0.0,
S016,19,122,8.5,0.0,0.0,0.0,0.0,
S017,6,122,0.954,0.0369,0.0744,7.7969,-0.0369,0.0
S017,7,122,0.954,0.0414,0.0743,7.7882,-0.0414,0.0163
S017,8,122,0.954,0.0404,0.0552,5.7893,-0.0124,0.8061
S017,9,122,0.954,0.0904,0.1058,11.0905,0.0662,1.7423
S017,10,122,0.954,0.1136,0.1325,13.8896,0.0988,1.848
S017,11,122,0.954,0.1191,0.1373,14.3962,0.1101,1.8543
S017,12,122,0.954,0.1194,0.137,14.3584,0.1074,1.7837
S017,13,122,0.954,0.1261,0.1443,15.1212,0.1165,1.9524
S017,14,122,0.954,0.1053,0.1202,12.601,0.0936,1.8727
S017,15,122,0.954,0.079,0.0902,9.4568,0.0578,1.7172
S017,16,122,0.954,0.0448,0.0573,6.006,0.0126,1.2271
S017,17,122,0.954,0.028,0.0557,5.834,-0.0261,0.3235
S017,18,122,0.954,0.0364,0.0736,7.7133,-0.0364,0.0
S017,19,122,0.954,0.0364,0.0736,7.7133,-0.0364,0.0
S018,6,122,5.1,0.2477,0.2487,4.8768,0.2477,43.5592
S018,7,122,5.1,0.1948,0.2224,4.3604,0.1083,1.723
S018,8,122,5.1,0.2216,0.2889,5.6644,0.0277,1.048
S018,9,122,5.1,0.3017,0.4406,8.64,0.1182,1.1062
S018,10,122,5.1,0.4242,0.5874,11.5181,0.2624,1.1869
S018,11,122,5.1,0.4614,0.6557,12.8567,0.1215,1.0701
S018,12,122,5.1,0.4787,0.6541,12.8264,0.1841,1.1063
S018,13,122,5.1,0.4889,0.6452,12.6503,0.1636,1.0979
S018,14,122,5.1,0.4239,0.5607,10.9943,0.1764,1.1311
S018,15,122,5.1,0.3451,0.4587,8.9938,0.2387,1.2817
S018,16,122,5.1,0.259,0.2982,5.8461,0.2064,1.4961
S018,17,122,5.1,0.2283,0.242,4.745,0.2249,3.7053
S018,18,122,5.1,0.2489,0.2495,4.8915,0.2489,45.6565
S018,19,122,5.1,0.2535,0.2535,4.9706,0.2535,
S019,6,122,3.0,0.6763,1.1293,37.6423,-0.4352,0.2688
S019,7,122,3.0,0.6442,1.1215,37.3829,-0.4883,0.25
S019,8,122,3.0,0.6109,0.9566,31.8852,-0.5477,0.4156
S019,9,122,3.0,0.573,0.8502,28.3395,-0.3997,0.691
S019,10,122,3.0,0.5285,0.7604,25.346,-0.3075,0.8057
S019,11,122,3.0,0.487,0.7085,23.6156,-0.3121,0.8225
S019,12,122,3.0,0.4774,0.6878,22.9256,-0.26,0.8531
S019,13,122,3.0,0.4798,0.7096,23.6532,-0.2424,0.8576
S019,14,122,3.0,0.5024,0.761,25.3652,-0.2471,0.8309
S019,15,122,3.0,0.5511,0.8396,27.9873,-0.2198,0.8025
S019,16,122,3.0,0.5829,0.922,30.7341,-0.2892,0.6304
S019,17,122,3.0,0.6103,1.0343,34.477,-0.3876,0.3443
S019,18,122,3.0,0.6592,1.1107,37.0228,-0.4152,0.2781
S019,19,122,3.0,0.6592,1.1107,37.0228,-0.4152,0.2781
S020,6,122,3.8,0.3848,0.385,10.1322,0.3848,74.3438
S020,7,122,3.8,0.3018,0.317,8.3408,0.2864,3.7642
S020,8,122,3.8,0.2403,0.3087,8.1239,0.0061,1.0158
S020,9,122,3.8,0.4619,0.6125,16.1174,-0.3737,0.5107
S020,10,122,3.8,0.7101,0.8677,22.8334,-0.647,0.3761
S020,11,122,3.8,0.8889,1.0453,27.5084,-0.8253,0.3209
S020,12,122,3.8,1.0097,1.1793,31.0336,-0.9607,0.2887
S020,13,122,3.8,0.8509,1.0283,27.0593,-0.7943,0.3293
S020,14,122,3.8,0.683,0.8546,22.4885,-0.6205,0.386
S020,15,122,3.8,0.3461,0.477,12.5536,-0.2617,0.5984
S020,16,122,3.8,0.2391,0.2958,7.7833,0.0799,1.2577
S020,17,122,3.8,0.3316,0.3469,9.1281,0.3238,5.8886
S020,18,122,3.8,0.3852,0.3855,10.1451,0.3852,80.6441
S020,19,122,3.8,0.39,0.39,10.2632,0.39,
S021,6,122,2.2,0.3871,0.3872,17.602,0.3871,135.9429
S021,7,122,2.2,0.3244,0.3356,15.2557,0.322,5.7325
S021,8,122,2.2,0.2315,0.2577,11.7124,0.1175,1.4314
S021,9,122,2.2,0.2811,0.384,17.4551,-0.1534,0.7176
S021,10,122,2.2,0.4239,0.5346,24.299,-0.3365,0.5368
S021,11,122,2.2,0.5278,0.6279,28.5403,-0.4424,0.4685
S021,12,122,2.2,0.6064,0.7071,32.1412,-0.5344,0.4219
S021,13,122,2.2,0.488,0.602,27.3615,-0.4029,0.4919
S021,14,122,2.2,0.3898,0.4914,22.3384,-0.2903,0.5733
S021,15,122,2.2,0.2,0.2709,12.3146,-0.0551,0.8762
S021,16,122,2.2,0.2389,0.262,11.9088,0.1762,1.8244
S021,17,122,2.2,0.3452,0.3553,16.1493,0.345,8.6667
S021,18,122,2.2,0.3868,0.387,17.5906,0.3868,122.0
S021,19,122,2.2,0.39,0.39,17.7273,0.39,
S022,6,122,3.24,0.2097,0.2103,6.492,0.2097,45.119
S022,7,122,3.24,0.1452,0.1602,4.9453,0.1053,1.9277
S022,8,122,3.24,0.1711,0.2299,7.0944,-0.0909,0.7936
S022,9,122,3.24,0.2985,0.3666,11.3138,-0.2019,0.74
S022,10,122,3.24,0.4597,0.5688,17.5565,-0.3796,0.6561
S022,11,122,3.24,0.5639,0.6744,20.8139,-0.492,0.6244
S022,12,122,3.24,0.6152,0.7349,22.6816,-0.5267,0.6158
S022,13,122,3.24,0.5436,0.6554,20.2292,-0.4909,0.6227
S022,14,122,3.24,0.4303,0.5384,16.6178,-0.3593,0.6546
S022,15,122,3.24,0.2398,0.3043,9.3916,-0.1899,0.7349
S022,16,122,3.24,0.1121,0.1371,4.2301,0.0444,1.141
S022,17,122,3.24,0.1749,0.1841,5.6818,0.1747,3.6506
S022,18,122,3.24,0.2102,0.2106,6.5006,0.2102,43.7487
S022,19,122,3.24,0.2145,0.2145,6.6204,0.2145,
S023,6,122,16.37,0.3848,0.387,2.3642,0.3848,35.2642
S023,7,122,16.37,0.3272,0.401,2.4498,0.0931,1.2951
S023,8,122,16.37,0.5826,0.7807,4.7693,-0.0757,0.9439
S023,9,122,16.37,0.762,1.0863,6.6358,0.1034,1.039
S023,10,122,16.37,1.0193,1.3596,8.3055,0.1779,1.0482
S023,11,122,16.37,1.0618,1.4015,8.5613,0.0914,1.0208
S023,12,122,16.37,1.141,1.5614,9.5382,0.0591,1.0127
S023,13,122,16.37,1.0623,1.4434,8.8173,0.1076,1.0253
S023,14,122,16.37,1.0165,1.3832,8.4498,0.04,1.0116
S023,15,122,16.37,0.707,1.0567,6.4553,0.0551,1.0234
S023,16,122,16.37,0.4603,0.6018,3.6761,0.2043,1.196
S023,17,122,16.37,0.3684,0.3928,2.3998,0.3054,2.3529
S023,18,122,16.37,0.3853,0.3877,2.3681,0.3853,37.1631
S023,19,122,16.37,0.396,0.396,2.4191,0.396,
S024,6,122,5.99,0.3265,0.327,5.4588,0.3265,66.3
S024,7,122,5.99,0.2407,0.2657,4.4361,0.1944,2.3329
S024,8,122,5.99,0.2037,0.2769,4.6224,0.0826,1.1473
S024,9,122,5.99,0.3709,0.474,7.9134,0.1869,1.179
S024,10,122,5.99,0.4576,0.6331,10.569,0.1621,1.1094
S024,11,122,5.99,0.4798,0.6753,11.2746,0.1893,1.1102
S024,12,122,5.99,0.5574,0.7781,12.9899,0.2122,1.12
S024,13,122,5.99,0.5945,0.778,12.9885,0.3038,1.1899
