datetime,date,hour,year,week,week_label,NRMSE_全部站点,NRMSE_去除最差站点后,NRMSE_降幅(%),MAPE(%)_全部站点,MAPE(%)_去除最差站点后,n_sites_全部站点,n_sites_去除最差站点后
2025-11-29 14:00,2025-11-29,14,2025,48,2025-W48,16.2603,8.2039,49.546,102.353,50.154,52,49
2025-11-29 15:00,2025-11-29,15,2025,48,2025-W48,11.2191,7.5833,32.407,79.807,49.174,52,49
2025-11-29 16:00,2025-11-29,16,2025,48,2025-W48,7.4422,3.0987,58.363,74.605,66.415,52,49
2025-11-29 17:00,2025-11-29,17,2025,48,2025-W48,23.1554,11.1856,51.694,100.0,100.0,8,5
2025-11-29 18:00,2025-11-29,18,2025,48,2025-W48,31.9342,11.1856,64.973,100.0,100.0,7,5
2025-11-29 19:00,2025-11-29,19,2025,48,2025-W48,31.9342,11.1856,64.973,100.0,100.0,7,5
2025-11-30 06:00,2025-11-30,6,2025,48,2025-W48,32.9732,9.6047,70.871,100.0,100.0,6,4
2025-11-30 07:00,2025-11-30,7,2025,48,2025-W48,9.7022,2.6376,72.815,212.624,219.854,38,35
2025-11-30 08:00,2025-11-30,8,2025,48,2025-W48,6.8957,2.6732,61.234,35.903,23.118,51,48
2025-11-30 09:00,2025-11-30,9,2025,48,2025-W48,14.0017,6.6571,52.455,77.033,37.921,51,48
2025-11-30 10:00,2025-11-30,10,2025,48,2025-W48,23.3545,10.2326,56.186,108.085,49.208,51,48
2025-11-30 11:00,2025-11-30,11,2025,48,2025-W48,28.2339,12.3844,56.137,123.382,54.273,51,48
2025-11-30 12:00,2025-11-30,12,2025,48,2025-W48,21.0903,12.9173,38.753,126.227,56.933,51,48
2025-11-30 13:00,2025-11-30,13,2025,48,2025-W48,20.4655,13.4173,34.439,122.24,57.054,51,48
2025-11-30 14:00,2025-11-30,14,2025,48,2025-W48,16.1678,10.6514,34.12,107.381,57.325,52,49
2025-11-30 15:00,2025-11-30,15,2025,48,2025-W48,10.7801,6.9985,35.08,84.835,56.301,53,50
2025-11-30 16:00,2025-11-30,16,2025,48,2025-W48,7.8859,4.7725,39.481,84.049,77.096,53,50
2025-11-30 17:00,2025-11-30,17,2025,48,2025-W48,31.7669,8.7976,72.306,100.0,100.0,7,5
2025-11-30 18:00,2025-11-30,18,2025,48,2025-W48,31.7669,8.7976,72.306,100.0,100.0,7,5
2025-11-30 19:00,2025-11-30,19,2025,48,2025-W48,31.7669,8.7976,72.306,100.0,100.0,7,5
2025-12-01 06:00,2025-12-01,6,2025,49,2025-W49,32.9126,9.5354,71.028,100.0,100.0,6,4
2025-12-01 07:00,2025-12-01,7,2025,49,2025-W49,12.2709,2.5574,79.158,250.009,215.983,30,27
2025-12-01 08:00,2025-12-01,8,2025,49,2025-W49,8.3866,2.9915,64.331,36.663,24.897,53,50
2025-12-01 09:00,2025-12-01,9,2025,49,2025-W49,13.1687,7.2052,45.285,83.337,46.566,53,50
2025-12-01 10:00,2025-12-01,10,2025,49,2025-W49,18.5288,11.0437,40.397,113.87,60.755,53,50
2025-12-01 11:00,2025-12-01,11,2025,49,2025-W49,22.584,13.757,39.085,134.482,70.435,53,50
2025-12-01 12:00,2025-12-01,12,2025,49,2025-W49,22.9666,14.6172,36.354,143.38,76.594,53,50
2025-12-01 13:00,2025-12-01,13,2025,49,2025-W49,22.799,14.5263,36.286,144.689,82.581,53,50
2025-12-01 14:00,2025-12-01,14,2025,49,2025-W49,16.4725,10.0663,38.89,113.045,62.877,53,50
2025-12-01 15:00,2025-12-01,15,2025,49,2025-W49,11.2409,6.6904,40.482,87.803,60.521,53,50
2025-12-01 16:00,2025-12-01,16,2025,49,2025-W49,8.6788,2.5086,71.095,63.762,55.401,53,50
2025-12-01 17:00,2025-12-01,17,2025,49,2025-W49,31.7338,8.0012,74.786,100.0,100.0,7,5
2025-12-01 18:00,2025-12-01,18,2025,49,2025-W49,31.7338,8.0012,74.786,100.0,100.0,7,5
2025-12-01 19:00,2025-12-01,19,2025,49,2025-W49,31.7338,8.0012,74.786,100.0,100.0,7,5
2025-12-02 06:00,2025-12-02,6,2025,49,2025-W49,33.6709,10.2106,69.675,100.0,100.0,7,6
2025-12-02 07:00,2025-12-02,7,2025,49,2025-W49,15.0017,5.6923,62.056,190.523,115.019,17,15
2025-12-02 08:00,2025-12-02,8,2025,49,2025-W49,10.8529,5.3698,50.522,116.962,111.506,53,50
2025-12-02 09:00,2025-12-02,9,2025,49,2025-W49,13.3251,10.8288,18.734,122.123,124.922,53,50
2025-12-02 10:00,2025-12-02,10,2025,49,2025-W49,20.6867,15.0823,27.092,149.948,152.219,53,50
2025-12-02 11:00,2025-12-02,11,2025,49,2025-W49,21.233,19.5028,8.149,122.344,125.746,53,50
2025-12-02 12:00,2025-12-02,12,2025,49,2025-W49,23.6603,15.9751,32.481,159.337,160.216,53,50
2025-12-02 13:00,2025-12-02,13,2025,49,2025-W49,15.3252,12.1991,20.398,99.666,102.744,53,50
2025-12-02 14:00,2025-12-02,14,2025,49,2025-W49,18.2095,10.9338,39.956,98.006,96.658,53,50
2025-12-02 15:00,2025-12-02,15,2025,49,2025-W49,16.2163,6.9277,57.28,184.954,175.347,52,49
2025-12-02 16:00,2025-12-02,16,2025,49,2025-W49,11.7836,3.9436,66.534,198.97,190.894,47,44
2025-12-02 17:00,2025-12-02,17,2025,49,2025-W49,32.6322,9.9547,69.494,100.0,100.0,6,5
2025-12-02 18:00,2025-12-02,18,2025,49,2025-W49,32.6322,9.9547,69.494,100.0,100.0,6,5
2025-12-02 19:00,2025-12-02,19,2025,49,2025-W49,32.6322,9.9547,69.494,100.0,100.0,6,5
2025-12-03 06:00,2025-12-03,6,2025,49,2025-W49,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-03 07:00,2025-12-03,7,2025,49,2025-W49,13.3032,5.1014,61.653,263.459,267.962,27,24
2025-12-03 08:00,2025-12-03,8,2025,49,2025-W49,10.2744,4.885,52.455,41.135,28.686,53,50
2025-12-03 09:00,2025-12-03,9,2025,49,2025-W49,18.8542,10.2301,45.741,85.702,43.905,53,50
2025-12-03 10:00,2025-12-03,10,2025,49,2025-W49,24.0017,12.6074,47.473,115.676,54.439,53,50
2025-12-03 11:00,2025-12-03,11,2025,49,2025-W49,27.8967,14.3371,48.606,133.624,60.914,53,50
2025-12-03 12:00,2025-12-03,12,2025,49,2025-W49,28.7461,14.8013,48.51,139.268,63.327,53,50
2025-12-03 13:00,2025-12-03,13,2025,49,2025-W49,26.553,13.6556,48.572,130.671,60.616,53,50
2025-12-03 14:00,2025-12-03,14,2025,49,2025-W49,21.5048,10.8558,49.519,111.921,53.829,53,50
2025-12-03 15:00,2025-12-03,15,2025,49,2025-W49,15.1026,7.2649,51.897,87.529,50.417,53,50
2025-12-03 16:00,2025-12-03,16,2025,49,2025-W49,9.4523,3.728,60.56,70.004,61.37,53,50
2025-12-03 17:00,2025-12-03,17,2025,49,2025-W49,23.2677,21.8042,6.29,100.0,100.0,7,4
2025-12-03 18:00,2025-12-03,18,2025,49,2025-W49,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-03 19:00,2025-12-03,19,2025,49,2025-W49,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-04 06:00,2025-12-04,6,2025,49,2025-W49,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-04 07:00,2025-12-04,7,2025,49,2025-W49,12.8387,5.1847,59.617,252.336,251.421,27,24
2025-12-04 08:00,2025-12-04,8,2025,49,2025-W49,8.9842,4.317,51.949,40.934,29.297,52,49
2025-12-04 09:00,2025-12-04,9,2025,49,2025-W49,15.7255,8.4177,46.471,78.266,40.75,52,49
2025-12-04 10:00,2025-12-04,10,2025,49,2025-W49,21.3607,11.5844,45.768,108.657,50.241,52,49
2025-12-04 11:00,2025-12-04,11,2025,49,2025-W49,25.0309,13.84,44.708,122.91,55.626,53,50
2025-12-04 12:00,2025-12-04,12,2025,49,2025-W49,25.7153,13.7854,46.392,128.291,57.59,53,50
2025-12-04 13:00,2025-12-04,13,2025,49,2025-W49,23.355,12.6268,45.936,122.585,56.037,53,50
2025-12-04 14:00,2025-12-04,14,2025,49,2025-W49,18.2269,9.7605,46.45,104.566,50.735,53,50
2025-12-04 15:00,2025-12-04,15,2025,49,2025-W49,12.6842,7.1352,43.748,83.455,52.94,53,50
2025-12-04 16:00,2025-12-04,16,2025,49,2025-W49,9.1015,3.7014,59.332,71.781,64.376,53,50
2025-12-04 17:00,2025-12-04,17,2025,49,2025-W49,33.7283,20.9734,37.817,100.0,100.0,7,5
2025-12-04 18:00,2025-12-04,18,2025,49,2025-W49,33.7283,20.9734,37.817,100.0,100.0,7,5
2025-12-04 19:00,2025-12-04,19,2025,49,2025-W49,33.7283,20.9734,37.817,100.0,100.0,7,5
2025-12-05 06:00,2025-12-05,6,2025,49,2025-W49,33.7283,20.9734,37.817,100.0,100.0,7,5
2025-12-05 07:00,2025-12-05,7,2025,49,2025-W49,12.9075,5.2369,59.428,272.733,277.489,28,25
2025-12-05 08:00,2025-12-05,8,2025,49,2025-W49,9.623,5.511,42.731,42.84,31.419,53,50
2025-12-05 09:00,2025-12-05,9,2025,49,2025-W49,16.514,9.8585,40.302,76.787,39.762,53,50
2025-12-05 10:00,2025-12-05,10,2025,49,2025-W49,21.41,11.9927,43.985,105.089,49.235,53,50
2025-12-05 11:00,2025-12-05,11,2025,49,2025-W49,25.5603,13.7584,46.173,125.587,56.748,53,50
2025-12-05 12:00,2025-12-05,12,2025,49,2025-W49,26.1675,13.9678,46.622,130.809,58.895,53,50
2025-12-05 13:00,2025-12-05,13,2025,49,2025-W49,24.5229,13.0217,46.9,124.948,56.923,53,50
2025-12-05 14:00,2025-12-05,14,2025,49,2025-W49,19.6559,10.3216,47.489,103.546,49.077,53,50
2025-12-05 15:00,2025-12-05,15,2025,49,2025-W49,12.9071,6.8384,47.018,80.705,47.402,53,50
2025-12-05 16:00,2025-12-05,16,2025,49,2025-W49,9.2373,3.7673,59.216,72.714,63.42,53,50
2025-12-05 17:00,2025-12-05,17,2025,49,2025-W49,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-05 18:00,2025-12-05,18,2025,49,2025-W49,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-05 19:00,2025-12-05,19,2025,49,2025-W49,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-06 06:00,2025-12-06,6,2025,49,2025-W49,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-06 07:00,2025-12-06,7,2025,49,2025-W49,13.122,5.4657,58.347,265.061,244.231,21,18
2025-12-06 08:00,2025-12-06,8,2025,49,2025-W49,8.5935,3.7603,56.242,38.618,27.133,53,50
2025-12-06 09:00,2025-12-06,9,2025,49,2025-W49,12.3785,6.6471,46.301,74.185,40.706,53,50
2025-12-06 10:00,2025-12-06,10,2025,49,2025-W49,18.2171,10.1247,44.422,103.058,49.863,53,50
2025-12-06 11:00,2025-12-06,11,2025,49,2025-W49,22.4355,12.3931,44.761,123.098,56.951,53,50
2025-12-06 12:00,2025-12-06,12,2025,49,2025-W49,23.4223,12.8795,45.012,128.896,59.428,53,50
2025-12-06 13:00,2025-12-06,13,2025,49,2025-W49,21.6924,12.1148,44.152,125.19,60.089,53,50
2025-12-06 14:00,2025-12-06,14,2025,49,2025-W49,17.1089,9.6117,43.821,107.212,55.193,53,50
2025-12-06 15:00,2025-12-06,15,2025,49,2025-W49,12.0099,6.8845,42.677,86.36,55.717,53,50
2025-12-06 16:00,2025-12-06,16,2025,49,2025-W49,9.1228,3.9276,56.947,77.895,70.593,53,50
2025-12-06 17:00,2025-12-06,17,2025,49,2025-W49,24.1302,20.8582,13.56,100.0,100.0,8,5
2025-12-06 18:00,2025-12-06,18,2025,49,2025-W49,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-06 19:00,2025-12-06,19,2025,49,2025-W49,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-07 06:00,2025-12-07,6,2025,49,2025-W49,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-07 07:00,2025-12-07,7,2025,49,2025-W49,13.4973,4.4147,67.292,97.061,97.553,33,31
2025-12-07 08:00,2025-12-07,8,2025,49,2025-W49,9.9858,5.4494,45.428,49.38,39.445,53,50
2025-12-07 09:00,2025-12-07,9,2025,49,2025-W49,15.9697,15.7142,1.6,68.93,46.438,53,50
2025-12-07 10:00,2025-12-07,10,2025,49,2025-W49,15.6041,14.0303,10.085,79.609,49.038,53,50
2025-12-07 11:00,2025-12-07,11,2025,49,2025-W49,12.9627,10.1669,21.568,78.227,44.837,53,50
2025-12-07 12:00,2025-12-07,12,2025,49,2025-W49,20.4094,13.1265,35.684,86.837,49.457,53,50
2025-12-07 13:00,2025-12-07,13,2025,49,2025-W49,19.9904,14.0953,29.49,109.243,64.975,53,50
2025-12-07 14:00,2025-12-07,14,2025,49,2025-W49,17.3545,13.8287,20.316,104.504,66.201,53,50
2025-12-07 15:00,2025-12-07,15,2025,49,2025-W49,13.0013,6.669,48.705,71.566,51.764,53,50
2025-12-07 16:00,2025-12-07,16,2025,49,2025-W49,10.338,3.9182,62.099,84.467,74.424,53,50
2025-12-07 17:00,2025-12-07,17,2025,49,2025-W49,24.1284,20.8582,13.554,100.0,100.0,8,5
2025-12-07 18:00,2025-12-07,18,2025,49,2025-W49,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-07 19:00,2025-12-07,19,2025,49,2025-W49,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-08 06:00,2025-12-08,6,2025,50,2025-W50,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-08 07:00,2025-12-08,7,2025,50,2025-W50,15.9064,5.6232,64.648,191.741,206.193,17,15
2025-12-08 08:00,2025-12-08,8,2025,50,2025-W50,8.5076,3.6381,57.237,39.014,28.314,53,50
2025-12-08 09:00,2025-12-08,9,2025,50,2025-W50,12.9083,6.8909,46.617,74.178,39.73,53,50
2025-12-08 10:00,2025-12-08,10,2025,50,2025-W50,18.8235,10.3266,45.14,102.931,48.754,53,50
2025-12-08 11:00,2025-12-08,11,2025,50,2025-W50,22.4704,12.0972,46.164,120.197,54.566,53,50
2025-12-08 12:00,2025-12-08,12,2025,50,2025-W50,23.8387,12.5968,47.158,126.072,56.919,53,50
2025-12-08 13:00,2025-12-08,13,2025,50,2025-W50,22.4604,11.9533,46.78,120.485,56.284,53,50
2025-12-08 14:00,2025-12-08,14,2025,50,2025-W50,17.7777,9.8196,44.765,104.894,52.699,53,50
2025-12-08 15:00,2025-12-08,15,2025,50,2025-W50,11.5936,6.5635,43.387,78.087,48.838,53,50
2025-12-08 16:00,2025-12-08,16,2025,50,2025-W50,9.1036,3.612,60.323,72.432,64.388,53,50
2025-12-08 17:00,2025-12-08,17,2025,50,2025-W50,24.1285,20.8582,13.554,100.0,100.0,8,5
2025-12-08 18:00,2025-12-08,18,2025,50,2025-W50,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-08 19:00,2025-12-08,19,2025,50,2025-W50,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-09 06:00,2025-12-09,6,2025,50,2025-W50,33.6709,20.8582,38.053,100.0,100.0,7,5
2025-12-09 07:00,2025-12-09,7,2025,50,2025-W50,19.1813,7.2534,62.185,115.449,119.041,16,14
2025-12-09 08:00,2025-12-09,8,2025,50,2025-W50,9.703,4.5675,52.927,41.724,29.799,53,50
2025-12-09 09:00,2025-12-09,9,2025,50,2025-W50,13.0504,8.0539,38.286,70.609,38.402,53,50
2025-12-09 10:00,2025-12-09,10,2025,50,2025-W50,17.5514,10.5594,39.837,104.215,53.22,53,50
2025-12-09 11:00,2025-12-09,11,2025,50,2025-W50,18.0801,10.6633,41.022,109.222,52.522,53,50
2025-12-09 12:00,2025-12-09,12,2025,50,2025-W50,22.0133,13.6176,38.139,129.42,61.661,53,50
2025-12-09 13:00,2025-12-09,13,2025,50,2025-W50,23.6384,16.5079,30.165,121.858,62.666,53,50
2025-12-09 14:00,2025-12-09,14,2025,50,2025-W50,19.149,13.9038,27.391,124.65,75.087,53,50
2025-12-09 15:00,2025-12-09,15,2025,50,2025-W50,13.4193,7.0201,47.686,80.088,52.825,53,50
2025-12-09 16:00,2025-12-09,16,2025,50,2025-W50,8.9551,3.5933,59.874,54.098,48.475,53,50
2025-12-09 17:00,2025-12-09,17,2025,50,2025-W50,23.268,21.8042,6.291,100.0,100.0,7,4
2025-12-09 18:00,2025-12-09,18,2025,50,2025-W50,4.1761,10.1875,-143.95,100.0,100.0,4,3
2025-12-09 19:00,2025-12-09,19,2025,50,2025-W50,4.1761,10.1875,-143.95,100.0,100.0,4,3
2025-12-10 06:00,2025-12-10,6,2025,50,2025-W50,32.6322,21.8042,33.182,100.0,100.0,6,4
2025-12-10 07:00,2025-12-10,7,2025,50,2025-W50,17.0389,8.8649,47.973,97.58,94.578,13,10
2025-12-10 08:00,2025-12-10,8,2025,50,2025-W50,9.154,5.4004,41.005,45.918,37.168,53,50
2025-12-10 09:00,2025-12-10,9,2025,50,2025-W50,12.8894,8.9065,30.9,81.714,52.196,53,50
2025-12-10 10:00,2025-12-10,10,2025,50,2025-W50,22.0657,15.5815,29.386,142.711,98.125,53,50
2025-12-10 11:00,2025-12-10,11,2025,50,2025-W50,20.0863,13.0252,35.154,130.47,75.146,53,50
2025-12-10 12:00,2025-12-10,12,2025,50,2025-W50,23.0346,15.5698,32.407,138.748,80.198,53,50
2025-12-10 13:00,2025-12-10,13,2025,50,2025-W50,21.6781,14.7827,31.808,143.011,91.193,53,50
2025-12-10 14:00,2025-12-10,14,2025,50,2025-W50,14.7055,8.8695,39.686,89.363,46.641,53,50
2025-12-10 15:00,2025-12-10,15,2025,50,2025-W50,12.5124,9.6482,22.891,59.357,35.323,53,50
2025-12-10 16:00,2025-12-10,16,2025,50,2025-W50,9.7849,6.3827,34.77,73.904,69.59,53,50
2025-12-10 17:00,2025-12-10,17,2025,50,2025-W50,34.7581,23.1677,33.346,100.0,100.0,7,5
2025-12-10 18:00,2025-12-10,18,2025,50,2025-W50,4.2331,10.8547,-156.425,100.0,100.0,4,3
2025-12-10 19:00,2025-12-10,19,2025,50,2025-W50,4.2331,10.8547,-156.425,100.0,100.0,4,3
2025-12-11 06:00,2025-12-11,6,2025,50,2025-W50,33.1143,10.1526,69.341,100.0,100.0,6,5
2025-12-11 07:00,2025-12-11,7,2025,50,2025-W50,21.9251,7.2651,66.864,93.956,95.798,8,7
2025-12-11 08:00,2025-12-11,8,2025,50,2025-W50,9.8712,5.0546,48.794,71.575,70.646,52,49
2025-12-11 09:00,2025-12-11,9,2025,50,2025-W50,17.1494,13.4706,21.452,191.436,187.012,53,50
2025-12-11 10:00,2025-12-11,10,2025,50,2025-W50,22.5341,17.6759,21.559,177.641,179.156,53,50
2025-12-11 11:00,2025-12-11,11,2025,50,2025-W50,26.1183,20.8655,20.111,192.387,194.833,53,50
2025-12-11 12:00,2025-12-11,12,2025,50,2025-W50,21.759,23.1322,-6.311,207.475,217.14,53,50
2025-12-11 13:00,2025-12-11,13,2025,50,2025-W50,24.8887,19.2958,22.472,237.303,242.754,53,50
2025-12-11 14:00,2025-12-11,14,2025,50,2025-W50,20.3117,14.6392,27.927,146.267,147.978,53,50
2025-12-11 15:00,2025-12-11,15,2025,50,2025-W50,17.9106,12.3831,30.862,235.612,228.832,53,50
2025-12-11 16:00,2025-12-11,16,2025,50,2025-W50,11.556,4.6835,59.471,324.529,282.23,49,46
2025-12-11 17:00,2025-12-11,17,2025,50,2025-W50,27.1283,7.8248,71.156,100.0,100.0,6,5
2025-12-11 18:00,2025-12-11,18,2025,50,2025-W50,3.4628,3.4628,0.0,100.0,100.0,4,4
2025-12-11 19:00,2025-12-11,19,2025,50,2025-W50,3.4628,3.4628,0.0,100.0,100.0,4,4
2025-12-12 06:00,2025-12-12,6,2025,50,2025-W50,27.1283,7.8248,71.156,100.0,100.0,6,5
2025-12-12 07:00,2025-12-12,7,2025,50,2025-W50,22.3025,7.7086,65.436,94.018,96.589,6,5
2025-12-12 08:00,2025-12-12,8,2025,50,2025-W50,12.6661,4.7652,62.378,275.022,262.746,43,41
2025-12-12 09:00,2025-12-12,9,2025,50,2025-W50,16.5002,8.5007,48.481,240.598,215.581,51,48
2025-12-12 10:00,2025-12-12,10,2025,50,2025-W50,14.6145,11.1695,23.572,143.468,141.398,53,50
2025-12-12 11:00,2025-12-12,11,2025,50,2025-W50,23.0691,17.2297,25.313,93.045,91.685,53,50
2025-12-12 12:00,2025-12-12,12,2025,50,2025-W50,25.1047,18.2973,27.116,119.626,117.11,53,50
2025-12-12 13:00,2025-12-12,13,2025,50,2025-W50,23.3952,13.2,43.578,188.001,183.012,53,50
2025-12-12 14:00,2025-12-12,14,2025,50,2025-W50,18.2313,10.3177,43.407,137.777,138.128,53,50
2025-12-12 15:00,2025-12-12,15,2025,50,2025-W50,14.8286,7.1502,51.781,246.402,248.595,51,48
2025-12-12 16:00,2025-12-12,16,2025,50,2025-W50,10.7063,3.7256,65.202,318.608,274.506,44,41
2025-12-12 17:00,2025-12-12,17,2025,50,2025-W50,23.5718,6.4122,72.797,100.0,100.0,8,7
2025-12-12 18:00,2025-12-12,18,2025,50,2025-W50,3.6693,3.6693,0.0,100.0,100.0,5,5
2025-12-12 19:00,2025-12-12,19,2025,50,2025-W50,3.6693,3.6693,0.0,100.0,100.0,5,5
2025-12-13 06:00,2025-12-13,6,2025,50,2025-W50,28.2458,8.16,71.111,100.0,100.0,7,6
2025-12-13 07:00,2025-12-13,7,2025,50,2025-W50,23.2578,8.057,65.358,95.284,97.617,7,6
2025-12-13 08:00,2025-12-13,8,2025,50,2025-W50,13.7403,5.5124,59.882,1044.472,935.968,28,25
2025-12-13 09:00,2025-12-13,9,2025,50,2025-W50,19.2534,10.6281,44.799,803.32,802.98,47,44
2025-12-13 10:00,2025-12-13,10,2025,50,2025-W50,24.0309,13.7362,42.839,640.312,638.594,52,49
2025-12-13 11:00,2025-12-13,11,2025,50,2025-W50,26.086,15.1517,41.916,641.888,646.745,53,50
2025-12-13 12:00,2025-12-13,12,2025,50,2025-W50,26.8087,16.6306,37.966,358.405,358.332,53,50
2025-12-13 13:00,2025-12-13,13,2025,50,2025-W50,28.315,21.0007,25.832,250.549,249.499,52,49
2025-12-13 14:00,2025-12-13,14,2025,50,2025-W50,27.1229,20.833,23.191,591.099,588.822,52,49
2025-12-13 15:00,2025-12-13,15,2025,50,2025-W50,19.3466,10.5119,45.666,513.662,497.538,52,49
2025-12-13 16:00,2025-12-13,16,2025,50,2025-W50,12.6831,5.2635,58.5,691.599,692.717,42,39
2025-12-13 17:00,2025-12-13,17,2025,50,2025-W50,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-13 18:00,2025-12-13,18,2025,50,2025-W50,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-13 19:00,2025-12-13,19,2025,50,2025-W50,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-14 06:00,2025-12-14,6,2025,50,2025-W50,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-14 07:00,2025-12-14,7,2025,50,2025-W50,28.5575,10.165,64.405,86.796,87.556,7,6
2025-12-14 08:00,2025-12-14,8,2025,50,2025-W50,8.7557,3.543,59.535,33.544,32.61,53,50
2025-12-14 09:00,2025-12-14,9,2025,50,2025-W50,10.6901,7.1955,32.69,27.887,26.793,53,50
2025-12-14 10:00,2025-12-14,10,2025,50,2025-W50,14.5648,9.7916,32.772,28.408,27.412,53,50
2025-12-14 11:00,2025-12-14,11,2025,50,2025-W50,18.057,11.7777,34.775,32.98,32.343,53,50
2025-12-14 12:00,2025-12-14,12,2025,50,2025-W50,19.3982,12.1545,37.342,33.203,32.615,53,50
2025-12-14 13:00,2025-12-14,13,2025,50,2025-W50,19.1128,11.8893,37.794,34.151,33.474,53,50
2025-12-14 14:00,2025-12-14,14,2025,50,2025-W50,15.9999,9.8389,38.506,33.284,32.661,53,50
2025-12-14 15:00,2025-12-14,15,2025,50,2025-W50,12.3123,7.1151,42.212,36.7,35.836,53,50
2025-12-14 16:00,2025-12-14,16,2025,50,2025-W50,9.0198,3.8434,57.389,55.875,57.338,53,50
2025-12-14 17:00,2025-12-14,17,2025,50,2025-W50,24.0565,10.0117,58.382,100.0,100.0,8,6
2025-12-14 18:00,2025-12-14,18,2025,50,2025-W50,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-14 19:00,2025-12-14,19,2025,50,2025-W50,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-15 06:00,2025-12-15,6,2025,51,2025-W51,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-15 07:00,2025-12-15,7,2025,51,2025-W51,28.7395,10.0369,65.076,82.767,82.928,9,8
2025-12-15 08:00,2025-12-15,8,2025,51,2025-W51,8.631,4.4788,48.108,30.796,30.757,53,50
2025-12-15 09:00,2025-12-15,9,2025,51,2025-W51,15.6414,9.1922,41.232,28.467,27.866,53,50
2025-12-15 10:00,2025-12-15,10,2025,51,2025-W51,19.3544,13.4933,30.283,30.311,30.231,53,50
2025-12-15 11:00,2025-12-15,11,2025,51,2025-W51,21.9849,15.1871,30.92,32.154,32.404,53,50
2025-12-15 12:00,2025-12-15,12,2025,51,2025-W51,24.7515,15.6688,36.696,31.928,31.935,53,50
2025-12-15 13:00,2025-12-15,13,2025,51,2025-W51,21.8576,15.8112,27.663,32.457,32.612,53,50
2025-12-15 14:00,2025-12-15,14,2025,51,2025-W51,16.8464,11.6334,30.944,30.814,30.812,53,50
2025-12-15 15:00,2025-12-15,15,2025,51,2025-W51,12.3436,8.0219,35.012,36.098,36.192,53,50
2025-12-15 16:00,2025-12-15,16,2025,51,2025-W51,8.38,3.886,53.628,57.96,59.609,53,50
2025-12-15 17:00,2025-12-15,17,2025,51,2025-W51,29.2244,16.0161,45.196,100.0,100.0,8,6
2025-12-15 18:00,2025-12-15,18,2025,51,2025-W51,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-15 19:00,2025-12-15,19,2025,51,2025-W51,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-16 06:00,2025-12-16,6,2025,51,2025-W51,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-16 07:00,2025-12-16,7,2025,51,2025-W51,28.9711,10.5304,63.652,71.915,70.326,7,6
2025-12-16 08:00,2025-12-16,8,2025,51,2025-W51,8.9687,3.7642,58.029,31.184,30.227,52,49
2025-12-16 09:00,2025-12-16,9,2025,51,2025-W51,10.1986,7.1947,29.454,31.794,31.233,52,49
2025-12-16 10:00,2025-12-16,10,2025,51,2025-W51,13.0118,9.431,27.52,29.542,28.83,52,49
2025-12-16 11:00,2025-12-16,11,2025,51,2025-W51,15.3494,11.0549,27.978,33.253,32.86,52,49
2025-12-16 12:00,2025-12-16,12,2025,51,2025-W51,16.6553,11.7646,29.364,33.389,32.93,52,49
2025-12-16 13:00,2025-12-16,13,2025,51,2025-W51,16.3189,11.4408,29.892,35.595,35.066,52,49
2025-12-16 14:00,2025-12-16,14,2025,51,2025-W51,12.7857,9.9502,22.177,36.174,35.985,52,49
2025-12-16 15:00,2025-12-16,15,2025,51,2025-W51,10.2672,7.0757,31.085,44.722,44.679,52,49
2025-12-16 16:00,2025-12-16,16,2025,51,2025-W51,9.2353,4.011,56.568,67.445,68.44,52,49
2025-12-16 17:00,2025-12-16,17,2025,51,2025-W51,26.9654,14.0804,47.783,100.0,100.0,7,5
2025-12-16 18:00,2025-12-16,18,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-16 19:00,2025-12-16,19,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
